word,surface_form,sentence,sentence_domain,ambiguity_score,semantic_similarity_spread,contextual_confidence_gap,domain_diversity,is_ambiguous,ambiguity_type,top_sense_1_domain,top_sense_1_gloss,top_sense_2_domain,top_sense_2_gloss,explanation
care,care,The solution should provide the ability to identify individual care providers or care managers within a cared for population.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.19)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.18)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
care,care,A health care claim status transaction is the transmission of either of the following:,Finance/Business,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Finance/Business"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.13)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
application,application,The application for ONC-ATCB status consists of two parts.,Software/IT,0.766,0.91,0.5,0.0,True,Intra-Domain,Software/IT,the act of bringing something to bear; using it for a particular purpose,Software/IT,the action of putting something into operation,"The word ""application"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] the act of bringing something to bear; using it for a particular purpose (context similarity=0.26)
  Candidate sense 2: [Software/IT] the action of putting something into operation (context similarity=0.22)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
care,care,The health care personnel enters a MID  of a patient and confirms their selection .,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.11)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.10)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
care,care,(2) Coverage of health care under the health plan.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.15)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
application,Application,The product shall comply with City of Chicago Application Development Guide Framework.,Software/IT,0.766,0.91,0.5,0.0,True,Intra-Domain,Software/IT,the act of bringing something to bear; using it for a particular purpose,Software/IT,the action of putting something into operation,"The word ""application"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] the act of bringing something to bear; using it for a particular purpose (context similarity=0.21)
  Candidate sense 2: [Software/IT] the action of putting something into operation (context similarity=0.18)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
care,care,(3) That designates health care components in accordance with paragraph Â§164.105(a)(2)(iii)(C).,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.12)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.11)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
care,care,Covered functions means those functions of a covered entity the performance of which makes the entity a health plan  health care provider  or health care clearinghouse.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.14)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
care,care,Organized health care arrangement means:,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.17)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.16)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
provide,provided,Data Recipient shall have the right to use all Individually Identifiable Health Information (IIHI) provided to it by the Data Custodian for the Research  Public Health or Health Care Operations purposes as listed below (be brief but use as much space as necessary):,Software/IT,0.766,0.909,0.5,0.5,True,Inter-Domain,Software/IT,give something useful or necessary to,General,take measures in preparation for,"The word ""provide"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.09)
  Candidate sense 2: [General] take measures in preparation for (context similarity=0.07)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
care,care,The system shall provide the ability to access demographic information such as name  date of birth and gender needed for patient care functions.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.10)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.09)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
care,care,(a) A request to obtain payment  and the necessary accompanying information from a health care provider to a health plan  for health care.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.17)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.16)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
